"X1","X2","value"
"HR.","SO.BB",NA
"SO.","SO.BB",NA
"BB.","SO.BB",NA
"XBH.","SO.BB",NA
"X.H.","SO.BB",NA
"AB.SO","SO.BB",NA
"AB.HR","SO.BB",NA
"AB.RBI","SO.BB",NA
"GB.FB","SO.BB",NA
"GO.AO","SO.BB",NA
"IP.","SO.BB",NA
"LD.","SO.BB",NA
"HR.FB","SO.BB",NA
"IF.FB","SO.BB",NA
"Plays","SO.BB",NA
"WPA","SO.BB",NA
"WPA.","SO.BB",NA
"WPA..1","SO.BB",NA
"aLI","SO.BB",NA
"WPA.LI","SO.BB",NA
"Clutch","SO.BB",NA
"RE24","SO.BB",NA
"REW","SO.BB",NA
"boLI","SO.BB",NA
"RE24.boLI","SO.BB",NA
"PHlev","SO.BB",NA
"Yrs","SO.BB",NA
"cumulG","SO.BB",NA
"cumulPA","SO.BB",NA
"cumulAB","SO.BB",NA
"cumulR","SO.BB",NA
"cumulH","SO.BB",NA
"cumul2B","SO.BB",NA
"cumul3B","SO.BB",NA
"cumulHR","SO.BB",NA
"cumulRBI","SO.BB",NA
"cumulSB","SO.BB",NA
"cumulCS","SO.BB",NA
"cumulBB","SO.BB",NA
"cumulSO","SO.BB",NA
"cumulBA","SO.BB",NA
"cumulOBP","SO.BB",NA
"cumulSLG","SO.BB",NA
"cumulOPS","SO.BB",NA
"cumulOPS.","SO.BB",NA
"cumulTB","SO.BB",NA
"cumulGDP","SO.BB",NA
"cumulHBP","SO.BB",NA
"cumulSH","SO.BB",NA
"cumulSF","SO.BB",NA
"cumulIBB","SO.BB",NA
"avgPA","SO.BB",NA
"avgG","SO.BB",NA
"avgAB","SO.BB",NA
"avgR","SO.BB",NA
"avgH","SO.BB",NA
"avg2B","SO.BB",NA
"avg3B","SO.BB",NA
"avgHR","SO.BB",NA
"avgRBI","SO.BB",NA
"avgSB","SO.BB",NA
"avgCS","SO.BB",NA
"avgBB","SO.BB",NA
"avgSO","SO.BB",NA
"avgTB","SO.BB",NA
"avgGDP","SO.BB",NA
"avgHBP","SO.BB",NA
"avgSH","SO.BB",NA
"avgSF","SO.BB",NA
"avgIBB","SO.BB",NA
"First.Year","SO.BB",NA
"League","SO.BB",NA
"SalaryADJ","SO.BB",NA
"Next.Salary","SO.BB",NA
"Next.Salary.ADJ","SO.BB",NA
"Next.WAR","SO.BB",NA
"Contract.Duration","SO.BB",NA
"Contract.Value","SO.BB",NA
"Year.Signed","SO.BB",NA
"Last.Contract.Year","SO.BB",NA
"Contract.Year","SO.BB",NA
"New.Contract","SO.BB",NA
"Inferred.Contract","SO.BB",NA
"Multiyear.Contract","SO.BB",NA
"Avg.Salary","SO.BB",NA
"Avg.Salary.ADJ","SO.BB",NA
"Contract.Value.ADJ","SO.BB",NA
"New.Avg.Salary.ADJ","SO.BB",NA
"New.Multiyear","SO.BB",NA
"New.Contract.Value.ADJ","SO.BB",NA
"Value","SO.BB",NA
"Born","SO.BB",NA
"X2B_po","SO.BB",NA
"BB_po","SO.BB",NA
"HR_po","SO.BB",NA
"IBB_po","SO.BB",NA
"X3B_po","SO.BB",NA
"HBP_po","SO.BB",NA
"Championships","SO.BB",NA
"Wins","SO.BB",NA
"TB_po","SO.BB",NA
"AB_po","SO.BB",NA
"G_po","SO.BB",NA
"H_po","SO.BB",NA
"Losses","SO.BB",NA
"R_po","SO.BB",NA
"RBI_po","SO.BB",NA
"CS_po","SO.BB",NA
"GDP_po","SO.BB",NA
"PA_po","SO.BB",NA
"SH_po","SO.BB",NA
"SO_po","SO.BB",NA
"SB_po","SO.BB",NA
"SF_po","SO.BB",NA
"BA_po","SO.BB",NA
"OBP_po","SO.BB",NA
"SLG_po","SO.BB",NA
"OPS_po","SO.BB",NA
"G_tm","SO.BB",NA
"W","SO.BB",NA
"L","SO.BB",NA
"Ties","SO.BB",NA
"W.L.","SO.BB",NA
"DS","SO.BB",NA
"LCS","SO.BB",NA
"WS","SO.BB",NA
"Champion","SO.BB",NA
"R_tm","SO.BB",NA
"RA","SO.BB",NA
"BatAge","SO.BB",NA
"PitchAge","SO.BB",NA
"X.Bat","SO.BB",NA
"X.Pitch","SO.BB",NA
"Top.Player.WAR","SO.BB",NA
"X2B_tm","SO.BB",NA
"X3B_tm","SO.BB",NA
"A","SO.BB",NA
"AB_tm","SO.BB",NA
"BA_tm","SO.BB",NA
"BB_b","SO.BB",NA
"BB.9","SO.BB",NA
"BB_p","SO.BB",NA
"BF","SO.BB",NA
"BK","SO.BB",NA
"CG_f","SO.BB",NA
"CG_p","SO.BB",NA
"CS_tm","SO.BB",NA
"Ch","SO.BB",NA
"DP","SO.BB",NA
"DefEff","SO.BB",NA
"E","SO.BB",NA
"ER","SO.BB",NA
"ERA","SO.BB",NA
"ERA.","SO.BB",NA
"Fld.","SO.BB",NA
"GDP_tm","SO.BB",NA
"GF","SO.BB",NA
"GS","SO.BB",NA
"H_b","SO.BB",NA
"H.9","SO.BB",NA
"HBP_b","SO.BB",NA
"HBP_p","SO.BB",NA
"HR_b","SO.BB",NA
"HR.9","SO.BB",NA
"HR_p","SO.BB",NA
"H_p","SO.BB",NA
"IBB_b","SO.BB",NA
"IBB_p","SO.BB",NA
"IP","SO.BB",NA
"Inn","SO.BB",NA
"LOB_b","SO.BB",NA
"LOB_p","SO.BB",NA
"OBP_tm","SO.BB",NA
"OPS_tm","SO.BB",NA
"OPS._tm","SO.BB",NA
"PA_tm","SO.BB",NA
"PO","SO.BB",NA
"R.G_p","SO.BB",NA
"R.G_b","SO.BB",NA
"RBI_tm","SO.BB",NA
"Rdrs","SO.BB",NA
"Rdrs.yr","SO.BB",NA
"Rtot","SO.BB",NA
"Rtot.yr","SO.BB",NA
"SB_tm","SO.BB",NA
"SF_tm","SO.BB",NA
"SH_tm","SO.BB",NA
"SLG_tm","SO.BB",NA
"SO_b","SO.BB",NA
"SO.9","SO.BB",NA
"SO.BB","SO.BB",NA
"Age","SO_p",NA
"G","SO_p",NA
"PA","SO_p",NA
"AB","SO_p",NA
"R","SO_p",NA
"H","SO_p",NA
"X2B","SO_p",NA
"X3B","SO_p",NA
"HR","SO_p",NA
"RBI","SO_p",NA
"SB","SO_p",NA
"CS","SO_p",NA
"BB","SO_p",NA
"SO","SO_p",NA
"BA","SO_p",NA
"OBP","SO_p",NA
"SLG","SO_p",NA
"OPS","SO_p",NA
"OPS.","SO_p",NA
"TB","SO_p",NA
"GDP","SO_p",NA
"HBP","SO_p",NA
"SH","SO_p",NA
"SF","SO_p",NA
"IBB","SO_p",NA
"Rbat","SO_p",NA
"Rbaser","SO_p",NA
"Rdp","SO_p",NA
"Rfield","SO_p",NA
"Rpos","SO_p",NA
"RAA","SO_p",NA
"WAA","SO_p",NA
"Rrep","SO_p",NA
"RAR","SO_p",NA
"WAR","SO_p",NA
"waaWL.","SO_p",NA
"X162WL.","SO_p",NA
"oWAR","SO_p",NA
"dWAR","SO_p",NA
"oRAR","SO_p",NA
"Salary","SO_p",NA
"Outs","SO_p",NA
"RC","SO_p",NA
"RC.G","SO_p",NA
"AIR","SO_p",NA
"BAbip","SO_p",NA
"lgBA","SO_p",NA
"lgOBP","SO_p",NA
"lgSLG","SO_p",NA
"lgOPS","SO_p",NA
"OWn.","SO_p",NA
"BtRuns","SO_p",NA
"BtWins","SO_p",NA
"TotA","SO_p",NA
"SecA","SO_p",NA
"ISO","SO_p",NA
"PwrSpd","SO_p",NA
"HR.","SO_p",NA
"SO.","SO_p",NA
"BB.","SO_p",NA
"XBH.","SO_p",NA
"X.H.","SO_p",NA
"AB.SO","SO_p",NA
"AB.HR","SO_p",NA
"AB.RBI","SO_p",NA
"GB.FB","SO_p",NA
"GO.AO","SO_p",NA
"IP.","SO_p",NA
"LD.","SO_p",NA
"HR.FB","SO_p",NA
"IF.FB","SO_p",NA
"Plays","SO_p",NA
"WPA","SO_p",NA
"WPA.","SO_p",NA
"WPA..1","SO_p",NA
"aLI","SO_p",NA
"WPA.LI","SO_p",NA
"Clutch","SO_p",NA
"RE24","SO_p",NA
"REW","SO_p",NA
"boLI","SO_p",NA
"RE24.boLI","SO_p",NA
"PHlev","SO_p",NA
"Yrs","SO_p",NA
"cumulG","SO_p",NA
"cumulPA","SO_p",NA
"cumulAB","SO_p",NA
"cumulR","SO_p",NA
"cumulH","SO_p",NA
"cumul2B","SO_p",NA
"cumul3B","SO_p",NA
"cumulHR","SO_p",NA
"cumulRBI","SO_p",NA
"cumulSB","SO_p",NA
"cumulCS","SO_p",NA
"cumulBB","SO_p",NA
"cumulSO","SO_p",NA
"cumulBA","SO_p",NA
"cumulOBP","SO_p",NA
"cumulSLG","SO_p",NA
"cumulOPS","SO_p",NA
"cumulOPS.","SO_p",NA
"cumulTB","SO_p",NA
"cumulGDP","SO_p",NA
"cumulHBP","SO_p",NA
"cumulSH","SO_p",NA
"cumulSF","SO_p",NA
"cumulIBB","SO_p",NA
"avgPA","SO_p",NA
"avgG","SO_p",NA
"avgAB","SO_p",NA
"avgR","SO_p",NA
"avgH","SO_p",NA
"avg2B","SO_p",NA
"avg3B","SO_p",NA
"avgHR","SO_p",NA
"avgRBI","SO_p",NA
"avgSB","SO_p",NA
"avgCS","SO_p",NA
"avgBB","SO_p",NA
"avgSO","SO_p",NA
"avgTB","SO_p",NA
"avgGDP","SO_p",NA
"avgHBP","SO_p",NA
"avgSH","SO_p",NA
"avgSF","SO_p",NA
"avgIBB","SO_p",NA
"First.Year","SO_p",NA
"League","SO_p",NA
"SalaryADJ","SO_p",NA
"Next.Salary","SO_p",NA
"Next.Salary.ADJ","SO_p",NA
"Next.WAR","SO_p",NA
"Contract.Duration","SO_p",NA
"Contract.Value","SO_p",NA
"Year.Signed","SO_p",NA
"Last.Contract.Year","SO_p",NA
"Contract.Year","SO_p",NA
"New.Contract","SO_p",NA
"Inferred.Contract","SO_p",NA
"Multiyear.Contract","SO_p",NA
"Avg.Salary","SO_p",NA
"Avg.Salary.ADJ","SO_p",NA
"Contract.Value.ADJ","SO_p",NA
"New.Avg.Salary.ADJ","SO_p",NA
"New.Multiyear","SO_p",NA
"New.Contract.Value.ADJ","SO_p",NA
"Value","SO_p",NA
"Born","SO_p",NA
"X2B_po","SO_p",NA
"BB_po","SO_p",NA
"HR_po","SO_p",NA
"IBB_po","SO_p",NA
"X3B_po","SO_p",NA
"HBP_po","SO_p",NA
"Championships","SO_p",NA
"Wins","SO_p",NA
"TB_po","SO_p",NA
"AB_po","SO_p",NA
"G_po","SO_p",NA
"H_po","SO_p",NA
"Losses","SO_p",NA
"R_po","SO_p",NA
"RBI_po","SO_p",NA
"CS_po","SO_p",NA
"GDP_po","SO_p",NA
"PA_po","SO_p",NA
"SH_po","SO_p",NA
"SO_po","SO_p",NA
"SB_po","SO_p",NA
"SF_po","SO_p",NA
"BA_po","SO_p",NA
"OBP_po","SO_p",NA
"SLG_po","SO_p",NA
"OPS_po","SO_p",NA
"G_tm","SO_p",NA
"W","SO_p",NA
"L","SO_p",NA
"Ties","SO_p",NA
"W.L.","SO_p",NA
"DS","SO_p",NA
"LCS","SO_p",NA
"WS","SO_p",NA
"Champion","SO_p",NA
"R_tm","SO_p",NA
"RA","SO_p",NA
"BatAge","SO_p",NA
"PitchAge","SO_p",NA
"X.Bat","SO_p",NA
"X.Pitch","SO_p",NA
"Top.Player.WAR","SO_p",NA
"X2B_tm","SO_p",NA
"X3B_tm","SO_p",NA
"A","SO_p",NA
"AB_tm","SO_p",NA
"BA_tm","SO_p",NA
"BB_b","SO_p",NA
"BB.9","SO_p",NA
"BB_p","SO_p",NA
"BF","SO_p",NA
"BK","SO_p",NA
"CG_f","SO_p",NA
"CG_p","SO_p",NA
"CS_tm","SO_p",NA
"Ch","SO_p",NA
"DP","SO_p",NA
"DefEff","SO_p",NA
"E","SO_p",NA
"ER","SO_p",NA
"ERA","SO_p",NA
"ERA.","SO_p",NA
"Fld.","SO_p",NA
"GDP_tm","SO_p",NA
"GF","SO_p",NA
"GS","SO_p",NA
"H_b","SO_p",NA
"H.9","SO_p",NA
"HBP_b","SO_p",NA
"HBP_p","SO_p",NA
"HR_b","SO_p",NA
"HR.9","SO_p",NA
"HR_p","SO_p",NA
"H_p","SO_p",NA
"IBB_b","SO_p",NA
"IBB_p","SO_p",NA
"IP","SO_p",NA
"Inn","SO_p",NA
"LOB_b","SO_p",NA
"LOB_p","SO_p",NA
"OBP_tm","SO_p",NA
"OPS_tm","SO_p",NA
"OPS._tm","SO_p",NA
"PA_tm","SO_p",NA
"PO","SO_p",NA
"R.G_p","SO_p",NA
"R.G_b","SO_p",NA
"RBI_tm","SO_p",NA
"Rdrs","SO_p",NA
"Rdrs.yr","SO_p",NA
"Rtot","SO_p",NA
"Rtot.yr","SO_p",NA
"SB_tm","SO_p",NA
"SF_tm","SO_p",NA
"SH_tm","SO_p",NA
"SLG_tm","SO_p",NA
"SO_b","SO_p",NA
"SO.9","SO_p",NA
"SO.BB","SO_p",NA
"SO_p","SO_p",NA
"Age","SV",NA
"G","SV",NA
"PA","SV",NA
"AB","SV",NA
"R","SV",NA
"H","SV",NA
"X2B","SV",NA
"X3B","SV",NA
"HR","SV",NA
"RBI","SV",NA
"SB","SV",NA
"CS","SV",NA
"BB","SV",NA
"SO","SV",NA
"BA","SV",NA
"OBP","SV",NA
"SLG","SV",NA
"OPS","SV",NA
"OPS.","SV",NA
"TB","SV",NA
"GDP","SV",NA
"HBP","SV",NA
"SH","SV",NA
"SF","SV",NA
"IBB","SV",NA
"Rbat","SV",NA
"Rbaser","SV",NA
"Rdp","SV",NA
"Rfield","SV",NA
"Rpos","SV",NA
"RAA","SV",NA
"WAA","SV",NA
"Rrep","SV",NA
"RAR","SV",NA
"WAR","SV",NA
"waaWL.","SV",NA
"X162WL.","SV",NA
"oWAR","SV",NA
"dWAR","SV",NA
"oRAR","SV",NA
"Salary","SV",NA
"Outs","SV",NA
"RC","SV",NA
"RC.G","SV",NA
"AIR","SV",NA
"BAbip","SV",NA
"lgBA","SV",NA
"lgOBP","SV",NA
"lgSLG","SV",NA
"lgOPS","SV",NA
"OWn.","SV",NA
"BtRuns","SV",NA
"BtWins","SV",NA
"TotA","SV",NA
"SecA","SV",NA
"ISO","SV",NA
"PwrSpd","SV",NA
"HR.","SV",NA
"SO.","SV",NA
"BB.","SV",NA
"XBH.","SV",NA
"X.H.","SV",NA
"AB.SO","SV",NA
"AB.HR","SV",NA
"AB.RBI","SV",NA
"GB.FB","SV",NA
"GO.AO","SV",NA
"IP.","SV",NA
"LD.","SV",NA
"HR.FB","SV",NA
"IF.FB","SV",NA
"Plays","SV",NA
"WPA","SV",NA
"WPA.","SV",NA
"WPA..1","SV",NA
"aLI","SV",NA
"WPA.LI","SV",NA
"Clutch","SV",NA
"RE24","SV",NA
"REW","SV",NA
"boLI","SV",NA
"RE24.boLI","SV",NA
"PHlev","SV",NA
"Yrs","SV",NA
"cumulG","SV",NA
"cumulPA","SV",NA
"cumulAB","SV",NA
"cumulR","SV",NA
"cumulH","SV",NA
"cumul2B","SV",NA
"cumul3B","SV",NA
"cumulHR","SV",NA
"cumulRBI","SV",NA
"cumulSB","SV",NA
"cumulCS","SV",NA
"cumulBB","SV",NA
"cumulSO","SV",NA
"cumulBA","SV",NA
"cumulOBP","SV",NA
"cumulSLG","SV",NA
"cumulOPS","SV",NA
"cumulOPS.","SV",NA
"cumulTB","SV",NA
"cumulGDP","SV",NA
"cumulHBP","SV",NA
"cumulSH","SV",NA
"cumulSF","SV",NA
"cumulIBB","SV",NA
"avgPA","SV",NA
"avgG","SV",NA
"avgAB","SV",NA
"avgR","SV",NA
"avgH","SV",NA
"avg2B","SV",NA
"avg3B","SV",NA
"avgHR","SV",NA
"avgRBI","SV",NA
"avgSB","SV",NA
"avgCS","SV",NA
"avgBB","SV",NA
"avgSO","SV",NA
"avgTB","SV",NA
"avgGDP","SV",NA
"avgHBP","SV",NA
"avgSH","SV",NA
"avgSF","SV",NA
"avgIBB","SV",NA
"First.Year","SV",NA
"League","SV",NA
"SalaryADJ","SV",NA
"Next.Salary","SV",NA
"Next.Salary.ADJ","SV",NA
"Next.WAR","SV",NA
"Contract.Duration","SV",NA
"Contract.Value","SV",NA
"Year.Signed","SV",NA
"Last.Contract.Year","SV",NA
"Contract.Year","SV",NA
"New.Contract","SV",NA
"Inferred.Contract","SV",NA
"Multiyear.Contract","SV",NA
"Avg.Salary","SV",NA
"Avg.Salary.ADJ","SV",NA
"Contract.Value.ADJ","SV",NA
"New.Avg.Salary.ADJ","SV",NA
"New.Multiyear","SV",NA
"New.Contract.Value.ADJ","SV",NA
"Value","SV",NA
"Born","SV",NA
"X2B_po","SV",NA
"BB_po","SV",NA
"HR_po","SV",NA
"IBB_po","SV",NA
"X3B_po","SV",NA
"HBP_po","SV",NA
"Championships","SV",NA
"Wins","SV",NA
"TB_po","SV",NA
"AB_po","SV",NA
"G_po","SV",NA
"H_po","SV",NA
"Losses","SV",NA
"R_po","SV",NA
"RBI_po","SV",NA
"CS_po","SV",NA
"GDP_po","SV",NA
"PA_po","SV",NA
"SH_po","SV",NA
"SO_po","SV",NA
"SB_po","SV",NA
"SF_po","SV",NA
"BA_po","SV",NA
"OBP_po","SV",NA
"SLG_po","SV",NA
"OPS_po","SV",NA
"G_tm","SV",NA
"W","SV",NA
"L","SV",NA
"Ties","SV",NA
"W.L.","SV",NA
"DS","SV",NA
"LCS","SV",NA
"WS","SV",NA
"Champion","SV",NA
"R_tm","SV",NA
"RA","SV",NA
"BatAge","SV",NA
"PitchAge","SV",NA
"X.Bat","SV",NA
"X.Pitch","SV",NA
"Top.Player.WAR","SV",NA
"X2B_tm","SV",NA
"X3B_tm","SV",NA
"A","SV",NA
"AB_tm","SV",NA
"BA_tm","SV",NA
"BB_b","SV",NA
"BB.9","SV",NA
"BB_p","SV",NA
"BF","SV",NA
"BK","SV",NA
"CG_f","SV",NA
"CG_p","SV",NA
"CS_tm","SV",NA
"Ch","SV",NA
"DP","SV",NA
"DefEff","SV",NA
"E","SV",NA
"ER","SV",NA
"ERA","SV",NA
"ERA.","SV",NA
"Fld.","SV",NA
"GDP_tm","SV",NA
"GF","SV",NA
"GS","SV",NA
"H_b","SV",NA
"H.9","SV",NA
"HBP_b","SV",NA
"HBP_p","SV",NA
"HR_b","SV",NA
"HR.9","SV",NA
"HR_p","SV",NA
"H_p","SV",NA
"IBB_b","SV",NA
"IBB_p","SV",NA
"IP","SV",NA
"Inn","SV",NA
"LOB_b","SV",NA
"LOB_p","SV",NA
"OBP_tm","SV",NA
"OPS_tm","SV",NA
"OPS._tm","SV",NA
"PA_tm","SV",NA
"PO","SV",NA
"R.G_p","SV",NA
"R.G_b","SV",NA
"RBI_tm","SV",NA
"Rdrs","SV",NA
"Rdrs.yr","SV",NA
"Rtot","SV",NA
"Rtot.yr","SV",NA
"SB_tm","SV",NA
"SF_tm","SV",NA
"SH_tm","SV",NA
"SLG_tm","SV",NA
"SO_b","SV",NA
"SO.9","SV",NA
"SO.BB","SV",NA
"SO_p","SV",NA
"SV","SV",NA
"Age","TB_tm",NA
"G","TB_tm",NA
"PA","TB_tm",NA
"AB","TB_tm",NA
"R","TB_tm",NA
"H","TB_tm",NA
"X2B","TB_tm",NA
"X3B","TB_tm",NA
"HR","TB_tm",NA
"RBI","TB_tm",NA
"SB","TB_tm",NA
"CS","TB_tm",NA
"BB","TB_tm",NA
"SO","TB_tm",NA
"BA","TB_tm",NA
"OBP","TB_tm",NA
"SLG","TB_tm",NA
"OPS","TB_tm",NA
"OPS.","TB_tm",NA
"TB","TB_tm",NA
"GDP","TB_tm",NA
"HBP","TB_tm",NA
"SH","TB_tm",NA
"SF","TB_tm",NA
"IBB","TB_tm",NA
"Rbat","TB_tm",NA
"Rbaser","TB_tm",NA
"Rdp","TB_tm",NA
"Rfield","TB_tm",NA
"Rpos","TB_tm",NA
"RAA","TB_tm",NA
"WAA","TB_tm",NA
"Rrep","TB_tm",NA
"RAR","TB_tm",NA
"WAR","TB_tm",NA
"waaWL.","TB_tm",NA
"X162WL.","TB_tm",NA
"oWAR","TB_tm",NA
"dWAR","TB_tm",NA
"oRAR","TB_tm",NA
"Salary","TB_tm",NA
"Outs","TB_tm",NA
"RC","TB_tm",NA
"RC.G","TB_tm",NA
"AIR","TB_tm",NA
"BAbip","TB_tm",NA
"lgBA","TB_tm",NA
"lgOBP","TB_tm",NA
"lgSLG","TB_tm",NA
"lgOPS","TB_tm",NA
"OWn.","TB_tm",NA
"BtRuns","TB_tm",NA
"BtWins","TB_tm",NA
"TotA","TB_tm",NA
"SecA","TB_tm",NA
"ISO","TB_tm",NA
"PwrSpd","TB_tm",NA
"HR.","TB_tm",NA
"SO.","TB_tm",NA
"BB.","TB_tm",NA
"XBH.","TB_tm",NA
"X.H.","TB_tm",NA
"AB.SO","TB_tm",NA
"AB.HR","TB_tm",NA
"AB.RBI","TB_tm",NA
"GB.FB","TB_tm",NA
"GO.AO","TB_tm",NA
"IP.","TB_tm",NA
"LD.","TB_tm",NA
"HR.FB","TB_tm",NA
"IF.FB","TB_tm",NA
"Plays","TB_tm",NA
"WPA","TB_tm",NA
"WPA.","TB_tm",NA
"WPA..1","TB_tm",NA
"aLI","TB_tm",NA
"WPA.LI","TB_tm",NA
"Clutch","TB_tm",NA
"RE24","TB_tm",NA
"REW","TB_tm",NA
"boLI","TB_tm",NA
"RE24.boLI","TB_tm",NA
"PHlev","TB_tm",NA
"Yrs","TB_tm",NA
"cumulG","TB_tm",NA
"cumulPA","TB_tm",NA
"cumulAB","TB_tm",NA
"cumulR","TB_tm",NA
"cumulH","TB_tm",NA
"cumul2B","TB_tm",NA
"cumul3B","TB_tm",NA
"cumulHR","TB_tm",NA
"cumulRBI","TB_tm",NA
"cumulSB","TB_tm",NA
"cumulCS","TB_tm",NA
"cumulBB","TB_tm",NA
"cumulSO","TB_tm",NA
"cumulBA","TB_tm",NA
"cumulOBP","TB_tm",NA
"cumulSLG","TB_tm",NA
"cumulOPS","TB_tm",NA
"cumulOPS.","TB_tm",NA
"cumulTB","TB_tm",NA
"cumulGDP","TB_tm",NA
"cumulHBP","TB_tm",NA
"cumulSH","TB_tm",NA
"cumulSF","TB_tm",NA
"cumulIBB","TB_tm",NA
"avgPA","TB_tm",NA
"avgG","TB_tm",NA
"avgAB","TB_tm",NA
"avgR","TB_tm",NA
"avgH","TB_tm",NA
"avg2B","TB_tm",NA
"avg3B","TB_tm",NA
"avgHR","TB_tm",NA
"avgRBI","TB_tm",NA
"avgSB","TB_tm",NA
"avgCS","TB_tm",NA
"avgBB","TB_tm",NA
"avgSO","TB_tm",NA
"avgTB","TB_tm",NA
"avgGDP","TB_tm",NA
"avgHBP","TB_tm",NA
"avgSH","TB_tm",NA
"avgSF","TB_tm",NA
"avgIBB","TB_tm",NA
"First.Year","TB_tm",NA
"League","TB_tm",NA
"SalaryADJ","TB_tm",NA
"Next.Salary","TB_tm",NA
"Next.Salary.ADJ","TB_tm",NA
"Next.WAR","TB_tm",NA
"Contract.Duration","TB_tm",NA
"Contract.Value","TB_tm",NA
"Year.Signed","TB_tm",NA
"Last.Contract.Year","TB_tm",NA
"Contract.Year","TB_tm",NA
"New.Contract","TB_tm",NA
"Inferred.Contract","TB_tm",NA
"Multiyear.Contract","TB_tm",NA
"Avg.Salary","TB_tm",NA
"Avg.Salary.ADJ","TB_tm",NA
"Contract.Value.ADJ","TB_tm",NA
"New.Avg.Salary.ADJ","TB_tm",NA
"New.Multiyear","TB_tm",NA
"New.Contract.Value.ADJ","TB_tm",NA
"Value","TB_tm",NA
"Born","TB_tm",NA
"X2B_po","TB_tm",NA
"BB_po","TB_tm",NA
"HR_po","TB_tm",NA
"IBB_po","TB_tm",NA
"X3B_po","TB_tm",NA
"HBP_po","TB_tm",NA
"Championships","TB_tm",NA
"Wins","TB_tm",NA
"TB_po","TB_tm",NA
"AB_po","TB_tm",NA
"G_po","TB_tm",NA
"H_po","TB_tm",NA
"Losses","TB_tm",NA
"R_po","TB_tm",NA
"RBI_po","TB_tm",NA
"CS_po","TB_tm",NA
"GDP_po","TB_tm",NA
"PA_po","TB_tm",NA
"SH_po","TB_tm",NA
"SO_po","TB_tm",NA
"SB_po","TB_tm",NA
"SF_po","TB_tm",NA
"BA_po","TB_tm",NA
"OBP_po","TB_tm",NA
"SLG_po","TB_tm",NA
"OPS_po","TB_tm",NA
"G_tm","TB_tm",NA
"W","TB_tm",NA
"L","TB_tm",NA
"Ties","TB_tm",NA
"W.L.","TB_tm",NA
"DS","TB_tm",NA
"LCS","TB_tm",NA
"WS","TB_tm",NA
"Champion","TB_tm",NA
"R_tm","TB_tm",NA
"RA","TB_tm",NA
"BatAge","TB_tm",NA
"PitchAge","TB_tm",NA
"X.Bat","TB_tm",NA
"X.Pitch","TB_tm",NA
"Top.Player.WAR","TB_tm",NA
"X2B_tm","TB_tm",NA
"X3B_tm","TB_tm",NA
"A","TB_tm",NA
"AB_tm","TB_tm",NA
"BA_tm","TB_tm",NA
"BB_b","TB_tm",NA
"BB.9","TB_tm",NA
"BB_p","TB_tm",NA
"BF","TB_tm",NA
"BK","TB_tm",NA
"CG_f","TB_tm",NA
"CG_p","TB_tm",NA
"CS_tm","TB_tm",NA
"Ch","TB_tm",NA
"DP","TB_tm",NA
"DefEff","TB_tm",NA
"E","TB_tm",NA
"ER","TB_tm",NA
"ERA","TB_tm",NA
"ERA.","TB_tm",NA
"Fld.","TB_tm",NA
"GDP_tm","TB_tm",NA
"GF","TB_tm",NA
"GS","TB_tm",NA
"H_b","TB_tm",NA
"H.9","TB_tm",NA
"HBP_b","TB_tm",NA
"HBP_p","TB_tm",NA
"HR_b","TB_tm",NA
"HR.9","TB_tm",NA
"HR_p","TB_tm",NA
"H_p","TB_tm",NA
"IBB_b","TB_tm",NA
"IBB_p","TB_tm",NA
"IP","TB_tm",NA
"Inn","TB_tm",NA
"LOB_b","TB_tm",NA
"LOB_p","TB_tm",NA
"OBP_tm","TB_tm",NA
"OPS_tm","TB_tm",NA
"OPS._tm","TB_tm",NA
"PA_tm","TB_tm",NA
"PO","TB_tm",NA
"R.G_p","TB_tm",NA
"R.G_b","TB_tm",NA
"RBI_tm","TB_tm",NA
"Rdrs","TB_tm",NA
"Rdrs.yr","TB_tm",NA
"Rtot","TB_tm",NA
"Rtot.yr","TB_tm",NA
"SB_tm","TB_tm",NA
"SF_tm","TB_tm",NA
"SH_tm","TB_tm",NA
"SLG_tm","TB_tm",NA
"SO_b","TB_tm",NA
"SO.9","TB_tm",NA
"SO.BB","TB_tm",NA
"SO_p","TB_tm",NA
"SV","TB_tm",NA
"TB_tm","TB_tm",NA
"Age","WHIP",NA
"G","WHIP",NA
"PA","WHIP",NA
"AB","WHIP",NA
"R","WHIP",NA
"H","WHIP",NA
"X2B","WHIP",NA
"X3B","WHIP",NA
"HR","WHIP",NA
"RBI","WHIP",NA
"SB","WHIP",NA
"CS","WHIP",NA
"BB","WHIP",NA
"SO","WHIP",NA
"BA","WHIP",NA
"OBP","WHIP",NA
"SLG","WHIP",NA
"OPS","WHIP",NA
"OPS.","WHIP",NA
"TB","WHIP",NA
"GDP","WHIP",NA
"HBP","WHIP",NA
"SH","WHIP",NA
"SF","WHIP",NA
"IBB","WHIP",NA
"Rbat","WHIP",NA
"Rbaser","WHIP",NA
"Rdp","WHIP",NA
"Rfield","WHIP",NA
"Rpos","WHIP",NA
"RAA","WHIP",NA
"WAA","WHIP",NA
"Rrep","WHIP",NA
"RAR","WHIP",NA
"WAR","WHIP",NA
"waaWL.","WHIP",NA
"X162WL.","WHIP",NA
"oWAR","WHIP",NA
"dWAR","WHIP",NA
"oRAR","WHIP",NA
"Salary","WHIP",NA
"Outs","WHIP",NA
"RC","WHIP",NA
